Gene ID,Gene Symbol,HCB1-21,HCB2-21,HCB3-21,HCB5-21,HCB6-21,HCB7-21,HCB8-21,HCB9-21,HCB10-21,HCB11-21,PTB1-21,PTB1-22,PTB2-21,PTB2-22,PTB3-21,PTB3-22,PTB4-21,PTB5-21,PTB6-21,PTB7-21,PTB8-21,PTB9-21,PTB10-21,PTB11-21,PTB12-21,PTB13-21
84954,'MPND',20.01,17.61,21.67,25.51,20.88,21.59,23.34,22.99,18.86,19.67,23.91,26.26,20.78,19.89,28.33,21.22,28.51,29.03,21.72,31.02,28.2,32.3,9.98,29.42,10.51,23.62
84955,'NUDCD1',6.63,1.95,3.4,3.45,3.32,3.4,4.88,5.64,2.99,3.58,5.01,10.54,5.96,11.52,13.51,13.41,7.58,17.92,5.61,9.61,6.33,4.29,0.89,7.73,1.45,3.14
84957,'RELT',34.16,68.57,47.13,41.96,41.69,27.12,24.26,25.37,31.92,40.18,33.36,36.07,58.59,27.85,26.45,25.11,13.63,18.67,49.96,15.69,48.56,21.85,44.13,14.26,32.59,46.12
84958,'SYTL1',81.29,79.59,98.25,92.04,130.2,120.19,109.04,109.86,75.93,97.73,58.63,66.8,78.97,78.56,54.09,52.17,59.0,28.97,110.85,43.34,85.98,69.07,45.01,55.46,73.1,53.21
84959,'UBASH3B',13.71,10.14,10.69,9.56,9.56,7.67,14.49,16.93,10.76,13.78,20.45,19.35,13.41,23.99,22.83,16.78,6.54,15.04,32.36,15.58,17.67,16.32,5.07,14.62,5.71,14.48
8496,'PPFIBP1',0.78,0.63,0.69,0.58,0.96,0.85,1.06,1.11,0.95,0.86,0.63,1.57,1.22,1.29,1.0,1.38,0.74,1.24,0.92,0.9,0.76,0.7,0.24,0.8,0.45,0.51
84960,'CCDC183',0.19,0.07,0.2,0.45,0.53,0.44,0.35,0.74,0.25,0.33,0.07,0.47,0.06,0.68,0.15,0.27,0.12,0.15,0.57,0.08,0.14,0.32,0.0,0.18,0.8,0.07
84961,'FBXL20',4.81,8.25,7.53,5.64,6.03,4.43,7.21,6.56,6.99,7.58,4.37,4.28,4.43,5.97,3.24,4.56,3.88,2.49,7.7,2.82,5.5,2.4,5.74,3.15,4.08,5.63
84962,'AJUBA',0.32,0.25,0.47,0.12,0.19,0.06,0.68,0.41,0.22,0.21,0.1,0.31,0.23,0.18,0.09,0.06,0.3,0.08,0.22,0.08,0.11,0.0,0.12,0.1,0.15,0.15
84964,'ALKBH6',12.93,14.43,17.38,21.99,19.87,19.2,21.96,21.13,12.7,15.48,24.86,15.54,16.47,23.85,23.46,19.36,31.83,21.82,24.95,24.84,21.63,37.21,12.75,36.99,25.37,30.71
84967,'LSM10',76.55,88.38,76.86,69.99,69.06,85.99,69.85,59.8,58.29,64.74,59.27,81.93,99.97,78.4,95.01,84.26,87.08,77.41,93.15,75.37,83.78,80.16,67.23,81.24,43.87,78.76
84968,'PNMA6A',0.14,23.73,0.1,0.19,0.3,0.14,0.21,0.2,0.37,0.34,0.25,0.0,0.1,0.55,0.63,1.1,0.09,0.9,0.05,1.6,0.1,0.35,0.1,0.26,0.38,0.05
84969,'TOX2',3.86,2.34,1.64,3.63,3.43,2.91,4.7,3.42,3.92,4.35,6.75,0.93,2.86,1.46,7.47,1.91,5.73,13.2,2.81,7.7,1.67,14.42,2.46,12.16,3.96,5.46
8497,'PPFIA4',0.17,0.44,0.45,0.31,0.35,0.27,0.76,0.2,0.32,0.27,0.12,0.15,0.02,0.16,0.15,0.13,0.36,0.05,0.27,0.13,0.15,0.29,0.35,0.0,0.11,0.27
84971,'ATG4D',15.97,17.03,18.5,16.38,21.23,16.65,18.06,18.22,15.57,19.25,19.65,13.07,19.84,24.25,14.52,14.04,18.6,9.93,24.7,13.0,23.03,13.13,11.16,13.81,17.95,16.83
84975,'MFSD5',44.13,33.87,34.95,37.01,33.57,28.54,35.92,34.09,34.46,37.15,35.74,36.63,44.89,36.46,45.28,28.3,32.32,36.34,49.69,31.21,45.07,34.22,17.83,28.96,13.72,22.83
84976,'DISP1',4.78,4.8,4.49,4.08,5.85,7.64,6.08,4.38,5.46,5.83,3.71,4.34,3.44,5.41,4.69,3.59,2.79,4.11,2.67,3.62,2.8,2.31,1.01,2.23,3.68,2.76
84978,'FRMD5',0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.0,0.06,0.0,0.0,0.0,0.0,0.18,0.03,0.02,0.39,0.07,0.03,0.0,0.0,0.07,0.0,0.0,0.14,0.13
8498,'RANBP3',54.93,37.72,39.78,39.07,35.8,36.98,55.18,57.01,34.48,35.84,49.37,34.64,46.86,37.87,55.54,31.06,35.14,50.83,55.9,44.79,51.43,69.17,27.78,54.72,36.92,42.0
84984,'CEP19',5.11,20.01,7.39,3.98,4.46,3.04,4.57,3.68,9.7,4.89,5.14,4.29,6.33,10.16,5.68,12.17,6.0,4.19,7.06,3.65,4.25,2.26,14.99,3.62,2.08,9.81
84985,'FAM83A',0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,0.09,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.0,0.08
84986,'ARHGAP19',11.3,9.64,10.4,9.57,8.97,7.11,12.62,11.46,10.22,10.16,13.0,17.96,6.22,17.32,15.56,15.44,7.4,16.55,12.14,16.66,5.25,8.92,5.39,11.09,2.7,5.1
84987,'COX14',38.59,30.6,37.0,39.52,33.31,38.52,40.63,40.5,31.86,35.01,38.74,58.01,34.25,62.81,39.42,57.66,61.97,41.52,41.18,41.28,39.75,35.29,15.93,28.54,18.01,30.51
84988,'PPP1R16A',5.2,7.36,7.01,6.33,8.41,6.64,7.48,5.99,4.12,7.77,6.17,2.44,5.73,5.03,6.65,4.56,7.4,3.54,6.36,6.03,5.03,7.52,6.1,5.5,9.61,9.1
84991,'RBM17',34.59,24.23,34.48,33.77,29.42,36.56,38.07,40.47,38.34,31.91,43.58,54.01,35.34,50.89,51.41,53.48,36.8,62.68,41.62,53.99,37.85,30.12,17.72,36.16,22.67,28.8
84992,'PIGY',36.84,24.57,37.3,34.66,34.77,41.54,39.07,32.84,30.26,30.76,28.73,64.46,31.99,47.41,37.93,57.74,35.66,38.08,36.5,33.14,38.93,24.7,9.69,26.92,10.21,23.03
84993,'UBL7',91.08,85.42,85.12,77.94,79.01,77.9,77.73,70.45,61.73,68.97,79.48,47.53,81.87,43.47,88.15,48.72,94.2,80.83,77.11,89.39,75.35,142.95,61.39,103.99,54.17,79.59
8500,'PPFIA1',19.21,16.4,16.3,13.41,12.15,9.8,18.21,18.37,13.92,13.9,17.75,22.07,16.13,18.83,17.51,15.07,5.79,14.68,22.49,13.35,22.58,11.76,14.85,12.55,8.6,11.86
85002,'FAM86B1',6.12,4.09,3.83,3.76,5.16,4.57,5.14,5.81,5.56,4.61,3.96,3.24,2.49,4.58,4.53,4.04,6.17,4.11,6.17,3.7,4.75,4.71,1.53,2.16,2.37,4.32
85007,'PHYKPL',50.26,53.35,68.12,62.42,71.69,68.81,58.12,64.28,59.48,58.13,42.35,66.94,32.31,60.68,45.88,52.3,39.51,31.61,61.2,42.61,54.09,50.61,50.84,34.75,55.92,61.15
8501,'SLC43A1',8.58,6.03,9.43,9.63,10.13,9.4,12.0,12.16,7.22,8.32,11.81,5.65,4.7,4.23,9.44,3.91,8.46,7.77,6.33,10.05,8.34,9.83,4.41,7.57,4.38,3.68
85012,'TCEAL3',6.54,5.23,4.54,8.08,6.37,6.32,8.26,7.62,7.84,6.37,4.49,9.59,5.66,7.08,5.27,4.85,6.74,6.0,6.7,4.74,4.65,5.76,3.22,5.53,5.41,5.7
85013,'TMEM128',15.93,7.92,11.4,12.4,11.83,14.13,20.21,20.87,10.41,8.11,16.5,36.39,13.91,27.57,13.04,22.75,16.85,16.52,19.72,20.89,16.96,8.37,3.3,11.33,3.14,6.95
85014,'TMEM141',32.25,23.26,28.42,35.44,39.85,32.29,29.83,33.74,29.38,29.84,30.74,35.88,32.83,36.31,32.22,35.09,30.75,31.36,38.91,30.01,32.5,27.14,16.05,18.57,13.61,24.69
85015,'USP45',4.0,1.18,1.85,2.51,2.04,2.81,4.06,3.25,2.42,1.75,3.85,3.99,1.94,6.86,4.92,6.98,2.43,5.86,5.6,4.17,2.63,1.77,0.87,2.51,1.6,1.98
85016,'CFAP300',0.0,0.21,0.06,0.15,0.3,0.48,0.16,0.16,0.14,0.24,0.05,0.09,0.0,0.24,0.06,0.05,1.07,0.0,0.26,0.13,0.0,0.06,0.05,0.01,0.35,0.23
85019,'TMEM241',2.88,1.5,2.41,2.59,3.64,3.12,2.63,2.65,2.05,1.89,4.42,2.73,3.21,5.18,5.54,4.39,5.78,6.66,2.96,6.75,2.95,4.08,1.48,6.02,3.68,6.28
8502,'PKP4',9.96,7.3,8.92,7.99,6.22,6.57,13.39,11.17,9.11,7.29,6.88,9.33,7.41,6.46,10.37,6.27,3.66,17.75,11.27,9.18,8.75,8.66,10.38,7.36,3.91,6.51
85021,'REPS1',51.18,24.55,37.2,39.8,32.09,36.09,46.41,51.1,36.66,41.09,43.78,32.1,35.1,24.89,43.21,20.54,27.03,40.47,43.55,43.15,39.16,35.41,16.5,35.75,19.07,28.25
85025,'TMEM60',29.39,9.88,12.42,12.16,8.31,7.73,17.01,22.95,5.58,7.38,15.29,55.04,37.05,88.33,32.24,62.25,17.52,24.28,33.87,19.45,36.7,9.8,8.92,13.89,1.8,19.61
85027,'SMIM3',20.42,31.1,24.22,20.88,18.53,15.15,24.56,18.39,19.1,15.9,11.02,15.66,31.45,13.31,10.03,10.84,2.67,6.02,42.84,3.79,19.74,11.05,27.82,4.38,10.79,24.58
8503,'PIK3R3',1.78,0.51,1.85,1.94,1.14,1.43,1.44,1.87,0.77,0.88,2.32,3.32,1.34,2.91,1.22,1.68,1.87,1.32,2.63,1.59,2.77,1.28,0.14,1.77,0.13,0.32
8504,'PEX3',7.75,3.25,3.92,4.16,3.64,4.86,8.33,7.46,3.94,4.39,9.29,8.67,5.91,9.18,11.9,10.06,7.43,12.58,7.45,12.42,8.48,6.99,1.2,8.93,2.36,3.6
8505,'PARG',13.95,3.94,7.13,7.77,4.83,6.25,13.72,12.67,5.97,6.29,11.05,15.97,9.61,15.48,14.18,12.81,8.29,14.14,16.05,14.55,13.78,8.09,4.1,14.88,3.63,6.03
8506,'CNTNAP1',1.37,1.51,0.93,0.75,1.32,0.91,2.15,2.04,1.42,2.0,0.61,0.61,1.97,1.96,1.79,1.76,1.08,0.85,1.46,0.98,0.89,1.3,0.5,1.26,2.55,1.79
8507,'ENC1',5.39,7.55,10.63,10.3,9.64,7.22,7.51,4.0,6.91,11.34,12.34,6.68,3.73,13.21,3.25,5.23,1.99,3.17,7.59,2.54,5.7,4.73,1.9,2.52,1.61,1.75
8508,'NIPSNAP1',38.23,20.93,34.36,35.09,40.46,45.24,49.86,46.93,41.54,39.12,39.98,39.98,29.35,35.72,36.82,36.37,34.39,38.22,38.36,43.93,43.43,34.18,7.16,37.8,17.77,24.18
8509,'NDST2',41.17,33.61,32.89,30.74,33.32,26.59,41.53,41.86,27.57,32.17,33.07,34.07,33.66,29.15,30.31,22.56,19.36,26.04,48.74,21.38,37.44,34.23,29.62,27.25,23.63,30.36
8510,'MMP23B',1.82,5.95,9.8,16.08,17.95,14.88,9.67,13.07,7.41,11.5,4.63,3.06,4.37,5.26,2.85,2.35,1.02,1.11,11.85,2.59,9.51,5.03,1.26,5.73,7.74,2.64
8514,'KCNAB2',125.85,93.02,154.57,144.74,131.27,115.28,149.57,208.56,90.53,107.87,124.72,118.55,138.55,139.78,130.63,64.96,47.38,71.13,180.35,97.53,150.93,133.53,82.05,147.73,72.39,85.13
8515,'ITGA10',0.59,0.76,1.31,0.69,0.45,0.84,0.95,0.55,0.49,0.62,0.06,0.72,0.79,2.24,0.56,0.82,1.08,0.87,0.48,0.42,0.76,0.22,0.29,0.29,2.03,0.6
8516,'ITGA8',0.03,0.0,0.0,0.06,0.04,0.14,0.0,0.05,0.01,0.02,1.64,0.06,0.11,0.07,0.9,1.48,1.95,0.37,0.03,2.3,0.0,0.67,0.1,2.81,0.04,0.02
8517,'IKBKG',56.37,82.8,74.16,71.08,67.52,59.06,66.24,56.79,44.1,50.09,58.16,27.91,75.0,42.93,54.95,34.57,35.02,33.69,80.05,41.07,63.76,66.14,72.3,46.43,44.7,64.42
8518,'ELP1',16.33,7.74,10.02,9.42,7.17,8.95,20.88,21.65,8.07,10.11,13.06,20.9,8.93,23.38,20.36,18.55,11.68,20.47,16.12,18.34,15.38,11.57,3.71,14.88,6.25,5.57
8519,'IFITM1',1167.99,2137.24,2112.33,1730.54,1690.21,1757.09,1433.2,1497.19,1379.49,1343.67,1531.89,3996.42,7784.91,6615.37,3147.34,7041.73,1089.8,2731.78,2860.15,1666.97,4371.7,2737.88,1077.52,1965.58,1123.4,6741.49
8520,'HAT1',34.84,19.79,27.39,25.77,21.45,22.44,39.47,33.25,21.14,21.51,61.76,66.07,28.96,89.88,96.55,86.69,53.41,128.91,41.06,80.27,40.2,35.82,11.24,59.46,11.96,24.79
8521,'GCM1',0.0,2.1,0.29,0.31,0.57,0.53,0.11,0.08,0.76,0.44,0.16,0.07,0.05,0.19,0.05,0.45,0.14,0.03,0.14,0.2,0.0,0.1,0.55,0.16,0.0,0.62
8522,'GAS7',66.82,75.84,85.35,63.99,51.67,35.14,50.9,51.73,41.97,52.08,38.75,50.28,54.68,28.26,25.35,15.28,2.31,20.94,59.18,10.39,60.03,37.97,100.47,15.1,12.26,33.5
85235,'HIST1H2AH',0.0,0.27,0.27,1.32,0.0,0.51,0.0,0.0,0.52,0.82,0.0,0.0,0.0,0.6,1.28,0.0,0.95,0.95,0.0,0.69,0.0,0.0,3.61,0.36,16.15,3.51
85236,'HIST1H2BK',111.07,147.62,91.17,89.86,85.69,86.53,116.91,107.63,80.32,64.62,89.07,83.69,267.73,129.01,129.14,115.84,103.27,81.58,226.15,98.64,115.68,125.63,199.7,93.08,75.1,129.18
8525,'DGKZ',133.46,110.21,161.06,143.27,153.5,146.26,194.87,167.29,118.11,143.77,127.22,92.85,126.95,89.81,97.1,60.2,55.01,56.32,171.47,93.23,132.91,166.58,106.74,129.34,85.49,113.63
8526,'DGKE',2.43,2.47,2.48,2.71,3.77,3.0,5.57,5.67,4.37,4.81,3.56,3.11,2.85,6.01,4.27,5.78,2.05,5.08,4.14,3.71,2.36,2.19,1.49,3.13,3.22,3.08
8527,'DGKD',39.73,33.76,40.06,35.82,45.21,45.03,49.89,47.99,36.63,41.81,28.73,39.5,35.42,41.27,28.7,28.0,23.3,18.82,44.25,28.64,34.56,24.53,33.13,27.08,21.61,20.54
8528,'DDO',1.94,1.22,1.05,1.47,1.2,0.44,0.81,1.36,0.47,0.22,1.11,2.71,4.61,4.31,1.79,2.32,0.27,1.52,4.21,0.09,4.72,1.3,0.58,0.62,0.22,0.86
85280,'KRTAP9-4',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8529,'CYP4F2',0.0,0.1,0.0,0.09,0.05,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
8530,'CST7',418.61,460.48,745.39,1087.6,1094.45,1088.33,904.13,880.21,605.84,783.52,1067.03,320.73,483.6,660.12,340.84,307.0,42.25,141.34,652.79,249.55,718.07,672.27,1596.19,574.27,343.82,639.27
85300,'ATCAY',0.06,0.12,0.07,0.11,0.11,0.06,0.16,0.2,0.11,0.13,0.06,0.06,0.06,0.09,0.09,0.09,0.92,0.02,0.15,0.05,0.04,0.03,0.25,0.02,0.55,0.4
85301,'COL27A1',0.0,0.08,0.02,0.0,0.11,0.03,0.1,0.12,0.08,0.07,0.04,0.04,0.0,0.03,0.03,0.07,0.04,0.12,0.03,0.05,0.03,0.0,0.04,0.0,0.07,0.12
85302,'FBF1',3.7,3.76,4.52,4.87,6.02,6.32,5.88,6.23,4.8,5.63,3.31,4.8,4.79,7.25,3.95,3.76,3.09,3.61,6.79,4.68,4.4,4.6,2.59,3.33,7.72,5.24
8531,'YBX3',164.68,160.43,142.65,147.34,139.3,137.7,106.0,100.68,134.57,134.7,92.99,100.28,134.17,65.88,96.66,79.34,63.92,116.22,102.89,88.5,110.29,161.24,299.83,80.91,206.84,115.11
85313,'PPIL4',16.64,4.6,6.7,5.59,5.59,6.54,12.71,12.11,7.31,8.37,12.98,11.46,8.91,12.02,11.73,8.79,9.49,12.92,12.54,7.07,14.95,3.91,4.13,7.29,5.86,5.68
85315,'PAQR8',20.46,3.88,5.84,6.14,5.78,6.46,21.32,18.74,4.61,4.52,6.14,19.72,20.01,11.66,12.32,5.02,4.88,4.83,16.43,5.49,19.74,10.26,2.65,7.56,1.47,2.11
85320,'ABCC11',0.0,0.03,0.0,0.05,0.01,0.0,0.0,0.03,0.0,0.06,0.0,0.02,0.0,0.08,0.07,0.01,0.16,0.0,0.02,0.08,0.05,0.0,0.08,0.06,0.06,0.0
85329,'LGALS12',7.7,13.12,12.97,5.78,13.25,6.56,8.67,7.17,5.18,10.31,3.54,4.1,14.59,1.75,4.51,1.33,2.16,3.08,25.81,1.22,5.39,8.14,8.21,3.05,5.49,8.43
8533,'COPS3',51.0,25.59,38.58,42.54,31.35,33.7,45.97,45.42,32.94,41.73,70.18,61.45,34.16,69.28,85.94,71.37,75.99,126.22,49.28,87.93,44.72,42.57,24.97,59.36,22.59,33.09
8534,'CHST1',0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.21,0.03,0.0,0.02,0.05,0.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
8535,'CBX4',38.72,81.29,56.8,49.66,63.93,46.53,64.48,49.06,94.76,104.45,47.63,31.19,38.11,42.36,40.02,50.76,28.56,34.66,61.76,50.62,47.82,73.96,39.87,74.03,50.51,81.07
85352,'SHISAL1',0.02,0.0,0.03,0.0,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.02,0.23,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85358,'SHANK3',0.06,0.08,0.06,0.04,0.11,0.16,0.05,0.05,0.07,0.02,0.03,0.03,0.21,0.05,0.09,0.05,0.08,0.0,0.12,0.02,0.03,0.09,0.19,0.06,0.34,0.1
85359,'DGCR6L',50.89,42.1,47.5,44.7,59.22,60.8,47.27,46.9,47.41,53.49,48.34,33.47,37.85,31.64,44.18,36.35,61.84,37.33,45.22,47.27,49.43,55.35,18.05,38.75,22.64,27.41
8536,'CAMK1',38.09,36.71,41.13,62.09,37.26,27.28,25.8,29.23,19.65,32.88,19.46,66.67,70.64,14.95,30.76,13.78,10.3,9.87,76.24,9.39,68.67,38.69,34.61,16.23,9.72,24.92
85360,'SYDE1',0.03,0.15,0.07,0.03,0.07,0.07,0.08,0.04,0.03,0.11,0.0,0.16,0.0,0.04,0.04,0.07,0.19,0.0,0.04,0.04,0.11,0.0,0.0,0.09,0.04,0.0
85363,'TRIM5',23.59,17.99,19.52,17.93,11.64,9.92,24.34,26.18,7.78,9.89,14.78,72.56,73.79,80.44,38.42,96.9,16.96,42.5,38.45,26.09,67.31,24.3,7.82,20.16,5.13,27.35
85364,'ZCCHC3',31.36,22.08,21.26,23.95,27.38,28.06,27.34,27.5,25.53,29.99,26.88,26.3,29.14,29.09,30.44,25.75,20.44,21.68,31.43,21.14,30.96,21.9,9.33,31.59,7.87,16.67
85365,'ALG2',21.08,6.57,8.2,8.04,8.31,8.11,14.31,13.73,14.2,14.27,21.2,16.88,16.27,21.26,31.86,30.92,45.55,44.83,17.21,29.06,16.41,17.89,5.32,27.91,5.62,8.85
85369,'STRIP1',31.52,25.45,28.07,24.45,24.7,23.27,42.82,36.19,17.92,23.36,24.97,30.05,29.25,28.9,29.17,20.88,22.0,23.21,35.29,23.29,32.45,29.41,15.51,27.73,16.48,18.89
8537,'BCAS1',0.42,0.35,0.49,0.21,0.32,1.07,0.35,1.21,0.77,1.04,0.64,0.13,0.26,1.58,0.24,0.65,0.69,1.16,0.2,0.29,0.38,0.23,0.4,0.38,0.41,0.25
85376,'RIMBP3',1.63,0.16,0.82,0.22,0.47,0.25,2.26,1.61,0.09,0.11,0.9,0.71,1.05,0.23,0.96,0.23,0.29,0.42,1.75,0.62,1.71,1.08,0.42,0.92,0.25,0.15
85377,'MICALL1',20.14,19.74,21.17,24.93,25.34,20.91,23.64,21.74,18.88,21.73,23.86,15.7,25.75,17.45,21.27,11.78,12.55,14.33,26.84,22.27,22.22,32.74,11.23,22.58,11.22,28.69
85378,'TUBGCP6',17.4,23.43,27.55,21.36,25.62,23.42,35.87,34.5,24.95,28.13,15.22,22.51,15.51,35.85,19.8,28.49,21.23,14.05,24.83,17.2,20.56,18.24,12.95,18.43,29.23,21.41
85379,'KIAA1671',3.88,0.63,1.16,3.88,2.44,2.16,3.84,2.05,3.9,3.16,3.58,1.73,1.51,3.73,1.56,1.41,0.28,1.2,3.59,1.65,4.55,1.45,0.15,1.3,0.22,0.22
8539,'API5',75.8,24.0,44.72,46.29,33.64,40.35,83.77,75.58,34.12,36.24,70.78,92.67,47.82,93.78,93.7,84.04,53.9,110.67,62.66,89.69,67.71,59.56,12.26,71.83,14.17,22.18
85395,'FAM207A',22.74,14.88,22.29,28.01,20.05,26.67,20.85,25.39,17.81,22.64,27.88,25.88,33.45,29.06,57.04,27.65,63.57,68.52,28.27,46.46,28.4,49.36,12.96,44.01,24.64,44.93
85397,'RGS8',0.0,0.07,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0
8540,'AGPS',12.69,5.66,10.44,10.75,6.57,8.02,12.09,11.19,8.08,8.49,14.84,23.41,11.19,23.01,22.52,20.97,6.84,23.83,16.07,14.92,16.81,8.64,2.62,11.99,3.51,6.34
85403,'EAF1',18.75,18.34,23.46,16.93,19.79,14.94,21.77,19.41,40.41,56.52,30.5,26.95,18.63,33.63,20.6,23.54,11.24,19.96,29.21,16.25,24.79,14.18,9.51,17.53,10.63,36.68
85406,'DNAJC14',28.52,18.89,21.54,22.04,20.37,20.66,32.01,32.75,19.8,20.77,27.57,43.1,28.93,47.09,35.72,37.39,24.58,28.56,30.9,30.29,30.94,20.77,10.83,22.52,7.54,13.75
85407,'NKD1',0.57,0.51,0.67,0.19,0.47,0.49,0.63,0.96,0.55,0.54,0.21,0.43,0.37,0.57,0.19,0.55,0.49,0.14,0.33,0.16,0.33,0.11,0.14,0.17,0.27,0.46
8541,'PPFIA3',0.85,0.17,0.66,0.94,0.59,1.02,1.17,0.83,1.01,0.7,0.71,0.51,0.16,1.02,0.68,0.7,0.8,0.53,1.01,0.41,0.41,1.01,0.18,0.83,0.78,0.48
85413,'SLC22A16',1.03,0.44,3.12,1.39,0.23,0.73,0.49,0.83,0.38,1.95,0.79,4.33,8.53,2.57,2.05,2.5,0.31,0.1,3.54,0.51,2.73,3.31,4.62,0.42,0.19,1.31
85414,'SLC45A3',3.66,13.56,6.56,7.29,13.62,5.58,7.58,11.4,6.76,7.78,1.13,3.11,10.14,1.3,1.91,2.31,0.71,1.16,5.9,1.48,2.13,3.07,2.0,0.95,1.82,3.08
85415,'RHPN2',0.48,0.29,0.13,0.15,0.32,0.44,0.33,0.26,0.44,0.34,0.16,0.41,0.4,0.45,0.8,0.32,0.96,1.03,0.2,0.51,0.23,0.41,0.03,0.33,0.24,0.24
85416,'ZIC5',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85417,'CCNB3',0.16,0.05,0.28,0.21,0.14,0.12,0.32,0.5,0.27,0.19,0.33,0.46,0.11,0.4,0.34,0.15,0.48,0.17,0.41,0.18,0.2,0.12,0.05,0.06,0.03,0.05
8542,'APOL1',26.49,45.13,33.36,40.62,17.97,19.27,30.54,30.36,15.11,15.37,43.2,78.85,75.99,164.16,79.41,147.94,66.22,94.53,35.73,67.51,78.63,53.87,8.37,56.86,20.46,59.32
8543,'LMO4',16.73,10.45,12.85,17.92,11.12,11.38,15.15,15.88,8.38,11.78,15.76,20.69,22.47,26.61,33.28,31.35,33.57,31.79,18.44,29.71,20.75,18.0,9.49,26.7,7.51,10.18
85437,'ZCRB1',37.85,15.83,28.23,37.83,28.71,36.84,38.32,32.38,36.18,24.29,62.55,32.54,31.64,37.67,69.03,40.54,51.95,87.28,43.31,76.18,34.11,37.76,16.49,75.47,37.18,42.71
85439,'STON2',1.4,1.86,2.34,2.06,1.35,0.85,1.91,1.76,1.1,1.55,0.47,1.1,2.63,0.67,1.01,0.96,0.61,0.61,5.82,0.16,1.33,1.31,1.65,0.09,1.73,2.32
8544,'PIR',0.0,0.15,0.15,0.14,0.0,0.0,0.08,0.08,0.07,0.0,0.15,1.06,0.59,1.93,1.92,1.74,1.47,5.29,0.41,1.65,0.15,0.98,0.22,1.09,0.58,1.03
85440,'DOCK7',2.68,1.88,2.66,2.91,1.65,1.3,3.32,3.17,2.21,2.33,2.88,6.53,4.25,3.68,3.38,2.93,0.66,3.06,4.23,1.86,6.98,2.34,1.22,1.4,0.92,1.65
85441,'HELZ2',23.46,44.1,43.64,28.76,18.8,20.68,24.79,24.09,12.69,17.72,26.1,73.25,126.73,125.58,33.25,102.5,7.74,24.94,48.15,14.1,88.32,36.59,13.96,19.91,16.12,74.42
85442,'KNDC1',1.85,1.87,4.77,2.56,5.39,1.92,0.82,2.47,1.39,1.93,0.96,0.15,0.21,0.12,0.1,0.0,0.35,0.21,0.53,0.14,2.06,0.52,0.71,0.2,0.31,0.02
85444,'LRRCC1',3.56,1.3,2.99,3.58,3.71,2.57,3.61,4.62,2.3,1.8,4.67,8.11,5.53,13.28,13.63,10.55,4.09,19.56,4.89,8.72,7.7,5.08,1.06,6.81,3.29,4.48
85446,'ZFHX2',0.15,0.18,0.11,0.09,0.13,0.05,0.13,0.16,0.16,0.11,0.07,0.06,0.33,0.36,0.39,0.1,0.12,0.12,0.41,0.18,0.31,0.3,0.21,0.2,0.36,0.18
8545,'CGGBP1',66.12,49.79,63.24,53.95,52.62,59.13,85.62,85.49,56.16,56.82,53.12,103.63,72.82,108.35,78.15,78.42,33.26,64.33,78.61,57.27,83.11,45.28,29.3,49.51,26.05,35.66
85450,'ITPRIP',20.78,81.14,50.29,36.3,46.17,29.01,26.85,19.46,92.74,89.29,42.52,25.08,32.15,44.03,18.6,28.41,7.42,13.17,43.74,19.44,29.65,20.75,31.47,11.09,13.79,65.48
85451,'UNK',17.75,13.15,17.9,15.22,17.17,15.07,25.23,20.5,12.82,15.81,20.09,15.1,23.1,19.89,19.52,13.32,12.65,16.11,21.95,17.03,20.74,23.68,8.78,25.67,14.04,19.01
85453,'TSPYL5',2.02,0.99,1.44,2.37,4.47,4.01,3.57,3.17,4.76,3.8,1.45,3.34,0.73,2.88,1.9,1.46,1.69,1.15,2.14,1.27,1.07,1.93,0.17,1.57,0.47,0.43
85455,'DISP2',0.1,0.22,0.11,0.19,0.07,0.14,0.08,0.29,0.08,0.37,0.33,0.09,0.06,0.69,0.59,0.18,0.63,1.42,0.52,1.53,0.61,1.36,0.11,0.93,0.07,0.26
